    1.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00
    0.000000000000000e+00     1.000000000000000e+00     0.000000000000000e+00
    0.000000000000000e+00     0.000000000000000e+00     1.000000000000000e+00
    0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00
1 0 0
0 4 0
0 0 1
    0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00
    0.000000000000000e+00     1.000000000000000e+00     0.000000000000000e+00
    0.000000000000000e+00     2.000000000000000e+00     0.000000000000000e+00
    0.000000000000000e+00     3.000000000000000e+00     0.000000000000000e+00
    0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00
    0.000000000000000e+00     1.000000000000000e+00     0.000000000000000e+00
    0.000000000000000e+00     2.000000000000000e+00     0.000000000000000e+00
    0.000000000000000e+00     3.000000000000000e+00     0.000000000000000e+00
